language,dataset,split,ipa_char,count
pt,gsd,train,ش,1
pt,gsd,train,ق,1
pt,gsd,train,ل,1
pt,gsd,train,ذ,1
pt,gsd,train,ك,1
pt,gsd,train,禅,1
pt,gsd,train,天,1
pt,gsd,train,台,1
pt,gsd,train,日,1
pt,gsd,train,莲,1
pt,gsd,train,奇,1
pt,gsd,train,虎,1
pt,gsd,train,¿,1
pt,gsd,train,ù,1
pt,gsd,train,ń,1
pt,petrogold,dev,ɐ,11407
pt,petrogold,dev,ɛ,10527
pt,petrogold,dev,o,8884
pt,petrogold,dev,s,6677
pt,petrogold,dev,i,5561
pt,petrogold,dev,d,5384
pt,petrogold,dev,t,4686
pt,petrogold,dev,ɾ,4611
pt,petrogold,dev,n,4361
pt,petrogold,dev,m,3748
pt,petrogold,dev,k,3453
pt,petrogold,dev,l,2795
pt,petrogold,dev,p,2589
pt,petrogold,dev,u,2131
pt,petrogold,dev,̃,2076
pt,petrogold,dev,ʃ,1840
pt,petrogold,dev,w,1621
pt,petrogold,dev,z,1497
pt,petrogold,dev,f,1434
pt,petrogold,dev,",",1334
pt,petrogold,dev,j,1164
pt,petrogold,dev,a,1038
pt,petrogold,dev,ʁ,1027
pt,petrogold,dev,v,964
pt,petrogold,dev,b,905
pt,petrogold,dev,.,858
pt,petrogold,dev,ɡ,761
pt,petrogold,dev,e,503
pt,petrogold,dev,ʷ,451
pt,petrogold,dev,ʒ,438
pt,petrogold,dev,ɔ,397
pt,petrogold,dev,0,382
pt,petrogold,dev,2,317
pt,petrogold,dev,),305
pt,petrogold,dev,(,300
pt,petrogold,dev,1,241
pt,petrogold,dev,õ,199
pt,petrogold,dev,-,181
pt,petrogold,dev,:,114
pt,petrogold,dev,3,92
pt,petrogold,dev,9,82
pt,petrogold,dev,;,76
pt,petrogold,dev,5,71
pt,petrogold,dev,8,69
pt,petrogold,dev,6,56
pt,petrogold,dev,4,54
pt,petrogold,dev,́,50
pt,petrogold,dev,7,39
pt,petrogold,dev,%,35
pt,petrogold,dev,/,26
pt,petrogold,dev,,25
pt,petrogold,dev,ũ,19
pt,petrogold,dev,',18
pt,petrogold,dev,–,13
pt,petrogold,dev,,12
pt,petrogold,dev,º,9
pt,petrogold,dev,𝑛,9
pt,petrogold,dev,ts,8
pt,petrogold,dev,𝑎,7
pt,petrogold,dev,²,6
pt,petrogold,dev,𝜏,6
pt,petrogold,dev,𝑖,6
pt,petrogold,dev,’,5
pt,petrogold,dev,pf,5
pt,petrogold,dev,𝑉,5
pt,petrogold,dev,𝜇,4
pt,petrogold,dev,<,4
pt,petrogold,dev,&,3
pt,petrogold,dev,ª,3
pt,petrogold,dev,“,3
pt,petrogold,dev,𝐵,3
pt,petrogold,dev,𝑟,3
pt,petrogold,dev,𝑡,3
pt,petrogold,dev,”,2
pt,petrogold,dev,+,2
pt,petrogold,dev,ĩ,2
pt,petrogold,dev,dʒ,2
pt,petrogold,dev,ẽ,2
pt,petrogold,dev,"""",2
pt,petrogold,dev,𝑝,2
pt,petrogold,dev,𝑙,2
pt,petrogold,dev,𝛾,2
pt,petrogold,dev,̇,2
pt,petrogold,dev,>,2
pt,petrogold,dev,𝜌,2
pt,petrogold,dev,𝑓,2
pt,petrogold,dev,•,1
pt,petrogold,dev,‘,1
pt,petrogold,dev,−,1
pt,petrogold,dev,𝐾,1
pt,petrogold,dev,³,1
pt,petrogold,dev,[,1
pt,petrogold,dev,],1
pt,petrogold,test,ɐ,15741
pt,petrogold,test,ɛ,13472
pt,petrogold,test,o,12605
pt,petrogold,test,s,8787
pt,petrogold,test,d,7618
pt,petrogold,test,ɾ,7033
pt,petrogold,test,i,6839
pt,petrogold,test,t,6202
pt,petrogold,test,n,5585
pt,petrogold,test,m,5007
pt,petrogold,test,k,4144
pt,petrogold,test,l,4074
pt,petrogold,test,p,3791
pt,petrogold,test,̃,3475
pt,petrogold,test,u,3009
pt,petrogold,test,w,2410
pt,petrogold,test,f,2143
pt,petrogold,test,ʃ,2073
pt,petrogold,test,z,1997
pt,petrogold,test,v,1772
pt,petrogold,test,",",1550
pt,petrogold,test,j,1418
pt,petrogold,test,.,1371
pt,petrogold,test,a,1113
pt,petrogold,test,b,1048
pt,petrogold,test,ɡ,876
pt,petrogold,test,ʁ,834
pt,petrogold,test,e,726
pt,petrogold,test,ʷ,632
pt,petrogold,test,ʒ,536
pt,petrogold,test,ɔ,466
pt,petrogold,test,2,408
pt,petrogold,test,(,352
pt,petrogold,test,),350
pt,petrogold,test,0,341
pt,petrogold,test,-,337
pt,petrogold,test,1,268
pt,petrogold,test,3,184
pt,petrogold,test,4,178
pt,petrogold,test,õ,172
pt,petrogold,test,9,123
pt,petrogold,test,5,105
pt,petrogold,test,8,94
pt,petrogold,test,6,93
pt,petrogold,test,:,85
pt,petrogold,test,7,64
pt,petrogold,test,/,62
pt,petrogold,test,%,53
pt,petrogold,test,;,46
pt,petrogold,test,+,35
pt,petrogold,test,•,29
pt,petrogold,test,ũ,25
pt,petrogold,test,&,23
pt,petrogold,test,́,21
pt,petrogold,test,°,13
pt,petrogold,test,>,8
pt,petrogold,test,τ,7
pt,petrogold,test,µ,7
pt,petrogold,test,º,6
pt,petrogold,test,~,5
pt,petrogold,test,∆,5
pt,petrogold,test,<,4
pt,petrogold,test,ł,4
pt,petrogold,test,$,4
pt,petrogold,test,ĩ,4
pt,petrogold,test,ẽ,3
pt,petrogold,test,³,3
pt,petrogold,test,̊,3
pt,petrogold,test,dʒ,2
pt,petrogold,test,μ,2
pt,petrogold,test,#,2
pt,petrogold,test,φ,2
pt,petrogold,test,η,2
pt,petrogold,test,λ,2
pt,petrogold,test,_,2
pt,petrogold,test,@,2
pt,petrogold,test,pf,1
pt,petrogold,test,̈,1
pt,petrogold,test,“,1
pt,petrogold,test,”,1
pt,petrogold,test,!,1
pt,petrogold,test,"""",1
pt,petrogold,test,\,1
pt,petrogold,test,],1
pt,petrogold,test,^,1
pt,petrogold,test,’,1
pt,petrogold,test,α,1
pt,petrogold,train,ɐ,106860
pt,petrogold,train,ɛ,95600
pt,petrogold,train,o,79311
pt,petrogold,train,s,57979
pt,petrogold,train,i,51006
pt,petrogold,train,d,48939
pt,petrogold,train,ɾ,46474
pt,petrogold,train,t,45869
pt,petrogold,train,n,41126
pt,petrogold,train,m,33933
pt,petrogold,train,k,31227
pt,petrogold,train,l,25461
pt,petrogold,train,p,24334
pt,petrogold,train,̃,19160
pt,petrogold,train,u,18235
pt,petrogold,train,ʃ,16164
pt,petrogold,train,z,14313
pt,petrogold,train,w,13080
pt,petrogold,train,f,10942
pt,petrogold,train,",",9908
pt,petrogold,train,v,9002
pt,petrogold,train,a,8824
pt,petrogold,train,b,8545
pt,petrogold,train,.,8482
pt,petrogold,train,ʁ,7654
pt,petrogold,train,j,7303
pt,petrogold,train,ɡ,6910
pt,petrogold,train,e,6007
pt,petrogold,train,ʒ,4820
pt,petrogold,train,ʷ,4131
pt,petrogold,train,0,3360
pt,petrogold,train,ɔ,2884
pt,petrogold,train,),2876
pt,petrogold,train,(,2854
pt,petrogold,train,2,2802
pt,petrogold,train,1,2797
pt,petrogold,train,-,2329
pt,petrogold,train,õ,1828
pt,petrogold,train,3,1446
pt,petrogold,train,5,1162
pt,petrogold,train,9,1158
pt,petrogold,train,4,1105
pt,petrogold,train,6,812
pt,petrogold,train,7,738
pt,petrogold,train,8,573
pt,petrogold,train,:,555
pt,petrogold,train,%,456
pt,petrogold,train,/,398
pt,petrogold,train,́,303
pt,petrogold,train,;,239
pt,petrogold,train,–,217
pt,petrogold,train,=,112
pt,petrogold,train,ũ,110
pt,petrogold,train,̈,105
pt,petrogold,train,°,105
pt,petrogold,train,º,96
pt,petrogold,train,’,84
pt,petrogold,train,,82
pt,petrogold,train,ts,66
pt,petrogold,train,[,64
pt,petrogold,train,],64
pt,petrogold,train,bv,56
pt,petrogold,train,+,48
pt,petrogold,train,&,47
pt,petrogold,train,dʒ,41
pt,petrogold,train,ẃ,40
pt,petrogold,train,ẽ,30
pt,petrogold,train,$,29
pt,petrogold,train,•,28
pt,petrogold,train,”,18
pt,petrogold,train,“,15
pt,petrogold,train,̊,15
pt,petrogold,train,>,14
pt,petrogold,train,η,13
pt,petrogold,train,?,11
pt,petrogold,train,²,10
pt,petrogold,train,<,10
pt,petrogold,train,—,10
pt,petrogold,train,∆,9
pt,petrogold,train,ø,9
pt,petrogold,train,"""",8
pt,petrogold,train,*,8
pt,petrogold,train,®,7
pt,petrogold,train,±,6
pt,petrogold,train,µ,6
pt,petrogold,train,μ,6
pt,petrogold,train,α,6
pt,petrogold,train,ĩ,6
pt,petrogold,train,,6
pt,petrogold,train,→,5
pt,petrogold,train,θ,5
pt,petrogold,train,γ,5
pt,petrogold,train,ρ,4
pt,petrogold,train,³,4
pt,petrogold,train,,4
pt,petrogold,train,',4
pt,petrogold,train,●,4
pt,petrogold,train,ª,3
pt,petrogold,train,pf,3
pt,petrogold,train,λ,3
pt,petrogold,train,ã,3
pt,petrogold,train,т,3
pt,petrogold,train,~,2
pt,petrogold,train,!,2
pt,petrogold,train,∴,2
pt,petrogold,train,≤,2
pt,petrogold,train,dz,2
pt,petrogold,train,−,2
pt,petrogold,train,β,2
pt,petrogold,train,ü,2
pt,petrogold,train,σ,2
pt,petrogold,train,»,1
pt,petrogold,train,tʃ,1
pt,petrogold,train,#,1
pt,petrogold,train,_,1
pt,petrogold,train,´,1
pt,petrogold,train,̀,1
pt,petrogold,train,∞,1
pt,petrogold,train,δ,1
pt,petrogold,train,≥,1
pt,petrogold,train,,1
pt,petrogold,train,ε,1
pt,petrogold,train,ö,1
pt,petrogold,train,►,1
pt,petrogold,train,ì,1
pt,petrogold,train,π,1
pt,petrogold,train,≈,1
pt,porttinari,dev,ɐ,8128
pt,porttinari,dev,ɛ,7145
pt,porttinari,dev,o,6286
pt,porttinari,dev,s,4180
pt,porttinari,dev,ɾ,3978
pt,porttinari,dev,i,3742
pt,porttinari,dev,d,3318
pt,porttinari,dev,n,3247
pt,porttinari,dev,t,2966
pt,porttinari,dev,m,2843
pt,porttinari,dev,k,2525
pt,porttinari,dev,p,1933
pt,porttinari,dev,l,1812
pt,porttinari,dev,u,1567
pt,porttinari,dev,w,1240
pt,porttinari,dev,ʃ,1218
pt,porttinari,dev,̃,1195
pt,porttinari,dev,",",984
pt,porttinari,dev,z,946
pt,porttinari,dev,v,860
pt,porttinari,dev,.,851
pt,porttinari,dev,f,742
pt,porttinari,dev,j,742
pt,porttinari,dev,b,700
pt,porttinari,dev,a,658
pt,porttinari,dev,ɡ,596
pt,porttinari,dev,ʷ,578
pt,porttinari,dev,e,551
pt,porttinari,dev,ʁ,472
pt,porttinari,dev,ʒ,392
pt,porttinari,dev,"""",228
pt,porttinari,dev,ɔ,145
pt,porttinari,dev,1,114
pt,porttinari,dev,-,109
pt,porttinari,dev,õ,102
pt,porttinari,dev,0,101
pt,porttinari,dev,2,76
pt,porttinari,dev,(,59
pt,porttinari,dev,),59
pt,porttinari,dev,5,53
pt,porttinari,dev,́,44
pt,porttinari,dev,8,37
pt,porttinari,dev,6,36
pt,porttinari,dev,7,32
pt,porttinari,dev,%,31
pt,porttinari,dev,3,30
pt,porttinari,dev,4,27
pt,porttinari,dev,$,26
pt,porttinari,dev,:,26
pt,porttinari,dev,9,26
pt,porttinari,dev,?,17
pt,porttinari,dev,ũ,14
pt,porttinari,dev,ẃ,12
pt,porttinari,dev,[,11
pt,porttinari,dev,],11
pt,porttinari,dev,',10
pt,porttinari,dev,ẽ,6
pt,porttinari,dev,;,5
pt,porttinari,dev,dʒ,5
pt,porttinari,dev,ĩ,4
pt,porttinari,dev,!,4
pt,porttinari,dev,ts,4
pt,porttinari,dev,º,3
pt,porttinari,dev,/,3
pt,porttinari,dev,bv,1
pt,porttinari,dev,&,1
pt,porttinari,dev,´,1
pt,porttinari,dev,+,1
pt,porttinari,dev,ª,1
pt,porttinari,test,ɐ,16795
pt,porttinari,test,ɛ,14785
pt,porttinari,test,o,12392
pt,porttinari,test,s,8361
pt,porttinari,test,ɾ,7992
pt,porttinari,test,i,7636
pt,porttinari,test,d,6767
pt,porttinari,test,n,6732
pt,porttinari,test,t,6240
pt,porttinari,test,m,5812
pt,porttinari,test,k,4992
pt,porttinari,test,p,3850
pt,porttinari,test,l,3771
pt,porttinari,test,u,3134
pt,porttinari,test,ʃ,2539
pt,porttinari,test,w,2511
pt,porttinari,test,̃,2493
pt,porttinari,test,z,2051
pt,porttinari,test,",",1941
pt,porttinari,test,v,1754
pt,porttinari,test,.,1678
pt,porttinari,test,j,1623
pt,porttinari,test,f,1446
pt,porttinari,test,a,1444
pt,porttinari,test,b,1319
pt,porttinari,test,e,1190
pt,porttinari,test,ɡ,1179
pt,porttinari,test,ʷ,1163
pt,porttinari,test,ʒ,929
pt,porttinari,test,ʁ,905
pt,porttinari,test,"""",428
pt,porttinari,test,0,244
pt,porttinari,test,ɔ,243
pt,porttinari,test,1,239
pt,porttinari,test,-,238
pt,porttinari,test,õ,196
pt,porttinari,test,2,177
pt,porttinari,test,(,128
pt,porttinari,test,),128
pt,porttinari,test,́,105
pt,porttinari,test,3,103
pt,porttinari,test,5,95
pt,porttinari,test,8,76
pt,porttinari,test,%,73
pt,porttinari,test,9,73
pt,porttinari,test,7,66
pt,porttinari,test,4,60
pt,porttinari,test,:,49
pt,porttinari,test,6,47
pt,porttinari,test,$,46
pt,porttinari,test,?,46
pt,porttinari,test,ũ,36
pt,porttinari,test,[,20
pt,porttinari,test,],20
pt,porttinari,test,',17
pt,porttinari,test,dʒ,16
pt,porttinari,test,!,12
pt,porttinari,test,/,9
pt,porttinari,test,;,8
pt,porttinari,test,ẃ,7
pt,porttinari,test,º,7
pt,porttinari,test,ts,5
pt,porttinari,test,ẽ,5
pt,porttinari,test,ª,3
pt,porttinari,test,&,2
pt,porttinari,test,+,2
pt,porttinari,test,ĩ,2
pt,porttinari,test,pf,2
pt,porttinari,test,bv,1
pt,porttinari,test,dz,1
pt,porttinari,test,ñ,1
pt,porttinari,test,tʃ,1
pt,porttinari,test,|,1
pt,porttinari,test,̈,1
pt,porttinari,train,ɐ,59097
pt,porttinari,train,ɛ,50945
pt,porttinari,train,o,44407
pt,porttinari,train,s,29474
pt,porttinari,train,ɾ,27816
pt,porttinari,train,i,26388
pt,porttinari,train,d,23924
pt,porttinari,train,n,23506
pt,porttinari,train,t,21367
pt,porttinari,train,m,20472
pt,porttinari,train,k,17977
pt,porttinari,train,p,13411
pt,porttinari,train,l,13105
pt,porttinari,train,u,11054
pt,porttinari,train,ʃ,9015
pt,porttinari,train,w,8829
pt,porttinari,train,̃,8563
pt,porttinari,train,",",7061
pt,porttinari,train,z,6840
pt,porttinari,train,v,6237
pt,porttinari,train,.,5888
pt,porttinari,train,j,5714
pt,porttinari,train,f,5013
pt,porttinari,train,b,4922
pt,porttinari,train,a,4842
pt,porttinari,train,ɡ,4183
pt,porttinari,train,ʷ,4125
pt,porttinari,train,e,3996
pt,porttinari,train,ʁ,3268
pt,porttinari,train,ʒ,3077
pt,porttinari,train,"""",1470
pt,porttinari,train,0,926
pt,porttinari,train,1,913
pt,porttinari,train,ɔ,845
pt,porttinari,train,õ,808
pt,porttinari,train,-,779
pt,porttinari,train,2,711
pt,porttinari,train,(,357
pt,porttinari,train,),357
pt,porttinari,train,5,349
pt,porttinari,train,3,329
pt,porttinari,train,9,323
pt,porttinari,train,́,298
pt,porttinari,train,4,262
pt,porttinari,train,8,233
pt,porttinari,train,7,227
pt,porttinari,train,6,219
pt,porttinari,train,:,196
pt,porttinari,train,%,185
pt,porttinari,train,$,167
pt,porttinari,train,?,150
pt,porttinari,train,ũ,92
pt,porttinari,train,',83
pt,porttinari,train,[,60
pt,porttinari,train,],60
pt,porttinari,train,ẃ,53
pt,porttinari,train,!,44
pt,porttinari,train,dʒ,42
pt,porttinari,train,ẽ,38
pt,porttinari,train,º,30
pt,porttinari,train,ts,26
pt,porttinari,train,pf,23
pt,porttinari,train,/,22
pt,porttinari,train,;,20
pt,porttinari,train,ª,18
pt,porttinari,train,&,11
pt,porttinari,train,ĩ,9
pt,porttinari,train,bv,8
pt,porttinari,train,ñ,5
pt,porttinari,train,²,5
pt,porttinari,train,ü,5
pt,porttinari,train,€,3
pt,porttinari,train,°,2
pt,porttinari,train,̈,2
pt,porttinari,train,@,2
pt,porttinari,train,|,2
pt,porttinari,train,ã,1
pt,porttinari,train,#,1
pt,porttinari,train,³,1
pt,porttinari,train,̊,1
pt,porttinari,train,tʃ,1
pt,pud,test,ɐ,11856
pt,pud,test,ɛ,10761
pt,pud,test,o,9017
pt,pud,test,s,6246
pt,pud,test,i,5719
pt,pud,test,ɾ,5518
pt,pud,test,n,5256
pt,pud,test,d,5080
pt,pud,test,t,4703
pt,pud,test,m,4320
pt,pud,test,k,3555
pt,pud,test,l,2848
pt,pud,test,p,2558
pt,pud,test,u,2534
pt,pud,test,w,1840
pt,pud,test,ʃ,1840
pt,pud,test,̃,1491
pt,pud,test,z,1320
pt,pud,test,v,1284
pt,pud,test,",",1250
pt,pud,test,j,1122
pt,pud,test,.,1057
pt,pud,test,a,978
pt,pud,test,f,975
pt,pud,test,b,930
pt,pud,test,e,879
pt,pud,test,ɡ,850
pt,pud,test,ʁ,694
pt,pud,test,ʷ,687
pt,pud,test,ʒ,550
pt,pud,test,0,233
pt,pud,test,1,233
pt,pud,test,ɔ,200
pt,pud,test,õ,169
pt,pud,test,-,143
pt,pud,test,"""",130
pt,pud,test,2,115
pt,pud,test,9,109
pt,pud,test,3,74
pt,pud,test,5,67
pt,pud,test,7,50
pt,pud,test,6,50
pt,pud,test,8,48
pt,pud,test,́,47
pt,pud,test,4,43
pt,pud,test,(,40
pt,pud,test,),40
pt,pud,test,:,26
pt,pud,test,;,19
pt,pud,test,ũ,18
pt,pud,test,%,17
pt,pud,test,ts,15
pt,pud,test,?,14
pt,pud,test,£,12
pt,pud,test,',10
pt,pud,test,ẃ,9
pt,pud,test,$,8
pt,pud,test,º,7
pt,pud,test,ẽ,7
pt,pud,test,ü,5
pt,pud,test,“,4
pt,pud,test,ĩ,4
pt,pud,test,”,3
pt,pud,test,bv,3
pt,pud,test,̈,3
pt,pud,test,ö,3
pt,pud,test,°,2
pt,pud,test,ª,2
pt,pud,test,dʒ,2
pt,pud,test,̀,2
pt,pud,test,–,1
pt,pud,test,î,1
pt,pud,test,€,1
pt,pud,test,&,1
pt,pud,test,/,1
pt,pud,test,ō,1
pt,pud,test,ß,1
pt,pud,test,ñ,1
ru,gsd,dev,ʲ,6942
ru,gsd,dev,o,6010
ru,gsd,dev,a,5796
ru,gsd,dev,i,4602
ru,gsd,dev,e,4560
ru,gsd,dev,n,3841
ru,gsd,dev,t,3722
ru,gsd,dev,r,3087
ru,gsd,dev,s,3050
ru,gsd,dev,v,2625
ru,gsd,dev,l,2377
ru,gsd,dev,k,2058
ru,gsd,dev,m,1724
ru,gsd,dev,d,1680
ru,gsd,dev,u,1612
ru,gsd,dev,p,1500
ru,gsd,dev,ɡ,1126
ru,gsd,dev,ɨ,1023
ru,gsd,dev,j,939
ru,gsd,dev,b,923
ru,gsd,dev,z,887
ru,gsd,dev,ɕ,834
ru,gsd,dev,",",814
ru,gsd,dev,͡,664
ru,gsd,dev,.,625
ru,gsd,dev,x,578
ru,gsd,dev,9,456
ru,gsd,dev,-,410
ru,gsd,dev,ʒ,389
ru,gsd,dev,t͡s,372
ru,gsd,dev,3,345
ru,gsd,dev,ʂ,311
ru,gsd,dev,;,301
ru,gsd,dev,`,298
ru,gsd,dev,f,288
ru,gsd,dev,&,282
ru,gsd,dev,#,282
ru,gsd,dev,1,278
ru,gsd,dev,0,216
ru,gsd,dev,ː,176
ru,gsd,dev,2,167
ru,gsd,dev,),163
ru,gsd,dev,(,160
ru,gsd,dev,ts,132
ru,gsd,dev,8,97
ru,gsd,dev,7,91
ru,gsd,dev,5,75
ru,gsd,dev,4,66
ru,gsd,dev,6,60
ru,gsd,dev,:,49
ru,gsd,dev,c,42
ru,gsd,dev,h,38
ru,gsd,dev,y,24
ru,gsd,dev,g,23
ru,gsd,dev,d͡ʒ,23
ru,gsd,dev,/,11
ru,gsd,dev,w,10
ru,gsd,dev,í,8
ru,gsd,dev,ó,7
ru,gsd,dev,é,7
ru,gsd,dev,!,6
ru,gsd,dev,dz,5
ru,gsd,dev,q,4
ru,gsd,dev,á,3
ru,gsd,dev,%,3
ru,gsd,dev,bv,2
ru,gsd,dev,*,2
ru,gsd,dev,°,2
ru,gsd,dev,~,1
ru,gsd,dev,$,1
ru,gsd,dev,×,1
ru,gsd,dev,+,1
ru,gsd,dev,pf,1
ru,gsd,dev,?,1
ru,gsd,dev,ë,1
ru,gsd,dev,',1
ru,gsd,test,ʲ,7017
ru,gsd,test,o,5845
ru,gsd,test,a,5635
ru,gsd,test,e,4774
ru,gsd,test,i,4333
ru,gsd,test,n,3655
ru,gsd,test,t,3626
ru,gsd,test,s,3083
ru,gsd,test,r,3027
ru,gsd,test,v,2681
ru,gsd,test,l,2467
ru,gsd,test,k,1969
ru,gsd,test,u,1625
ru,gsd,test,m,1609
ru,gsd,test,d,1606
ru,gsd,test,p,1575
ru,gsd,test,ɡ,1052
ru,gsd,test,ɨ,934
ru,gsd,test,b,899
ru,gsd,test,j,867
ru,gsd,test,z,829
ru,gsd,test,ɕ,825
ru,gsd,test,",",720
ru,gsd,test,͡,641
ru,gsd,test,.,634
ru,gsd,test,x,559
ru,gsd,test,-,472
ru,gsd,test,9,395
ru,gsd,test,ʒ,369
ru,gsd,test,t͡s,349
ru,gsd,test,3,317
ru,gsd,test,1,282
ru,gsd,test,ʂ,274
ru,gsd,test,;,269
ru,gsd,test,&,244
ru,gsd,test,#,244
ru,gsd,test,`,236
ru,gsd,test,f,235
ru,gsd,test,0,195
ru,gsd,test,ː,188
ru,gsd,test,2,180
ru,gsd,test,(,137
ru,gsd,test,ts,136
ru,gsd,test,),136
ru,gsd,test,8,88
ru,gsd,test,6,78
ru,gsd,test,5,68
ru,gsd,test,4,67
ru,gsd,test,7,55
ru,gsd,test,:,37
ru,gsd,test,c,33
ru,gsd,test,h,29
ru,gsd,test,g,28
ru,gsd,test,d͡ʒ,25
ru,gsd,test,y,15
ru,gsd,test,%,12
ru,gsd,test,w,9
ru,gsd,test,ó,8
ru,gsd,test,é,6
ru,gsd,test,í,5
ru,gsd,test,dz,5
ru,gsd,test,á,5
ru,gsd,test,bv,4
ru,gsd,test,/,4
ru,gsd,test,?,3
ru,gsd,test,q,2
ru,gsd,test,°,2
ru,gsd,test,!,2
ru,gsd,test,ι,2
ru,gsd,test,γ,2
ru,gsd,test,ბ,2
ru,gsd,test,ն,2
ru,gsd,test,č,2
ru,gsd,test,ú,1
ru,gsd,test,pf,1
ru,gsd,test,+,1
ru,gsd,test,ա,1
ru,gsd,test,خ,1
ru,gsd,test,د,1
ru,gsd,test,ا,1
ru,gsd,test,τ,1
ru,gsd,test,σ,1
ru,gsd,test,ά,1
ru,gsd,test,ν,1
ru,gsd,test,ο,1
ru,gsd,test,ç,1
ru,gsd,test,ı,1
ru,gsd,test,ო,1
ru,gsd,test,შ,1
ru,gsd,test,ე,1
ru,gsd,test,ი,1
ru,gsd,test,գ,1
ru,gsd,test,չ,1
ru,gsd,test,ո,1
ru,gsd,test,ւ,1
ru,gsd,test,ե,1
ru,gsd,test,ր,1
ru,gsd,test,ғ,1
ru,gsd,test,צ,1
ru,gsd,test,ו,1
ru,gsd,test,ע,1
ru,gsd,test,נ,1
ru,gsd,test,י,1
ru,gsd,test,ם,1
ru,gsd,test,ک,1
ru,gsd,test,و,1
ru,gsd,test,ل,1
ru,gsd,test,ی,1
ru,gsd,test,ā,1
ru,gsd,test,ア,1
ru,gsd,train,ʲ,45253
ru,gsd,train,o,39441
ru,gsd,train,a,36003
ru,gsd,train,e,30239
ru,gsd,train,i,29047
ru,gsd,train,n,24197
ru,gsd,train,t,23908
ru,gsd,train,s,20140
ru,gsd,train,r,19891
ru,gsd,train,v,17282
ru,gsd,train,l,15608
ru,gsd,train,k,12946
ru,gsd,train,m,11440
ru,gsd,train,d,10817
ru,gsd,train,u,10715
ru,gsd,train,p,10058
ru,gsd,train,ɡ,7002
ru,gsd,train,ɨ,6350
ru,gsd,train,b,5643
ru,gsd,train,ɕ,5469
ru,gsd,train,z,5376
ru,gsd,train,j,5333
ru,gsd,train,",",5088
ru,gsd,train,͡,4260
ru,gsd,train,.,4101
ru,gsd,train,x,3774
ru,gsd,train,9,2797
ru,gsd,train,-,2702
ru,gsd,train,ʒ,2593
ru,gsd,train,3,2227
ru,gsd,train,t͡s,2112
ru,gsd,train,1,2020
ru,gsd,train,ʂ,1943
ru,gsd,train,;,1772
ru,gsd,train,`,1694
ru,gsd,train,&,1656
ru,gsd,train,#,1656
ru,gsd,train,f,1585
ru,gsd,train,0,1380
ru,gsd,train,ː,1241
ru,gsd,train,2,1199
ru,gsd,train,),882
ru,gsd,train,(,873
ru,gsd,train,ts,851
ru,gsd,train,8,635
ru,gsd,train,4,577
ru,gsd,train,5,545
ru,gsd,train,7,463
ru,gsd,train,6,456
ru,gsd,train,c,251
ru,gsd,train,:,240
ru,gsd,train,h,158
ru,gsd,train,d͡ʒ,155
ru,gsd,train,g,142
ru,gsd,train,y,80
ru,gsd,train,w,76
ru,gsd,train,/,56
ru,gsd,train,%,54
ru,gsd,train,dz,39
ru,gsd,train,ó,26
ru,gsd,train,bv,24
ru,gsd,train,é,23
ru,gsd,train,á,20
ru,gsd,train,q,16
ru,gsd,train,\,15
ru,gsd,train,í,13
ru,gsd,train,+,11
ru,gsd,train,!,10
ru,gsd,train,ú,9
ru,gsd,train,_,8
ru,gsd,train,=,8
ru,gsd,train,*,7
ru,gsd,train,pf,7
ru,gsd,train,−,6
ru,gsd,train,і,5
ru,gsd,train,°,5
ru,gsd,train,ә,5
ru,gsd,train,$,4
ru,gsd,train,š,4
ru,gsd,train,^,3
ru,gsd,train,һ,3
ru,gsd,train,×,3
ru,gsd,train,外,2
ru,gsd,train,国,2
ru,gsd,train,人,2
ru,gsd,train,?,2
ru,gsd,train,​,2
ru,gsd,train,',2
ru,gsd,train,€,2
ru,gsd,train,ї,2
ru,gsd,train,ɪ,2
ru,gsd,train,̯,2
ru,gsd,train,ṷ,2
ru,gsd,train,ң,2
ru,gsd,train,ü,2
ru,gsd,train,ö,1
ru,gsd,train,奏,1
ru,gsd,train,抄,1
ru,gsd,train,ψ,1
ru,gsd,train,≠,1
ru,gsd,train,ä,1
ru,gsd,train,ע,1
ru,gsd,train,ห,1
ru,gsd,train,ี,1
ru,gsd,train,บ,1
ru,gsd,train,ҙ,1
ru,gsd,train,φ,1
ru,gsd,train,θ,1
ru,gsd,train,č,1
ru,gsd,train,ř,1
ru,gsd,train,ō,1
ru,gsd,train,ā,1
ru,gsd,train,ǐ,1
ru,gsd,train,ø,1
ru,gsd,train,→,1
ru,gsd,train,ë,1
ru,poetry,dev,ʲ,4925
ru,poetry,dev,o,3834
ru,poetry,dev,a,3669
ru,poetry,dev,e,3317
ru,poetry,dev,t,3015
ru,poetry,dev,n,2418
ru,poetry,dev,i,2365
ru,poetry,dev,s,1924
ru,poetry,dev,r,1784
ru,poetry,dev,l,1695
ru,poetry,dev,v,1688
ru,poetry,dev,u,1484
ru,poetry,dev,k,1311
ru,poetry,dev,d,1223
ru,poetry,dev,m,1220
ru,poetry,dev,",",1106
ru,poetry,dev,p,1073
ru,poetry,dev,ɨ,882
ru,poetry,dev,z,730
ru,poetry,dev,ɕ,727
ru,poetry,dev,j,725
ru,poetry,dev,.,719
ru,poetry,dev,ɡ,710
ru,poetry,dev,b,666
ru,poetry,dev,͡,600
ru,poetry,dev,-,451
